證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
063120,三芳凱基5A購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
052271,南茂國票59購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
062748,jpp凱基5A購02   ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"20,000","21,000","-1,000","-1,000"
052579,敬鵬群益57購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
052646,華通統一61購03  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"11,000","12,000","-1,000","-1,000"
052663,欣興統一67購02  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
052460,建漢永豐58購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
054687,定穎控元大57購05,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
054748,台塑凱基57購03  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
054539,聯電兆豐59購04  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"8,000","9,000","-1,000","-1,000"
063587,TPK統一63購01   ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"9,000","10,000","-1,000","-1,000"
046949,力積電元大59購03,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
046952,AES元大57購03   ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
054850,聯電元大58購03  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"19,000","20,000","-1,000","-1,000"
054856,仁寶元大61購03  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"9,000","10,000","-1,000","-1,000"
063548,奇鋐凱基64購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"22,000","23,000","-1,000","-1,000"
063543,金像電凱基5A購07,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
063515,兆聯永豐5B購02  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
063507,眾達永豐64購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"26,000","27,000","-1,000","-1,000"
063501,嘉澤永豐5B購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
046486,大成鋼群益57購01,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"20,000","21,000","-1,000","-1,000"
045684,仁寶國泰56購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
063285,臺股指元大5C購11,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
063174,世芯元富5C購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"1,002,000","1,003,000","-1,000","-1,000"
063253,華碩元大5A購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
039470,宏致統一6A購02  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
039165,仁寶元大57購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
08751U,元石油國票59售06,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
08835U,臺股指中信63售03,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"1,000","2,000","-1,000","-1,000"
08844U,緯穎群益62售01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"12,000","13,000","-1,000","-1,000"
088560,技嘉統一59購01  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
08862U,美時元富59售06  ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
08986U,台灣50群益5A售06,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000"
1315,達新            ,"2,000","3,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000"
1454,台富            ,"1,000","2,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000"
1410,南染            ,"10,000","15,000","-5,000",0,0,0,0,0,0,"4,000","5,000","1,000","4,000",0,0,0,"-1,000"
1324,地球            ,"2,000","3,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000"
2017,官田鋼          ,"100,000","79,134","20,866",0,0,0,0,0,0,"-22,000",0,"22,000","-22,000",0,0,0,"-1,134"
6754,匯僑設計        ,"1,000","4,000","-3,000",0,0,0,0,0,0,"1,750","2,000",250,"1,750",0,0,0,"-1,250"
00876,元大全球5G      ,"45,013","1,000","44,013",0,0,0,0,0,0,"-45,603",0,0,0,"19,000","64,603","-45,603","-1,590"
4438,廣越            ,"16,000","13,000","3,000",0,0,0,0,0,0,"-4,842",158,"5,000","-4,842",0,0,0,"-1,842"
1558,伸興            ,"1,000","3,000","-2,000",0,0,0,0,0,0,124,0,0,0,124,0,124,"-1,876"
0057,富邦摩台        ,0,0,0,0,0,0,0,0,0,"-1,923",0,0,0,"30,077","32,000","-1,923","-1,923"
2024,志聯            ,"4,000","6,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
056111,台塑元大5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
063853,台積電群益5A購09,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
063832,毅嘉富邦61購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055710,台塑元大58購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
048574,貿聯元大5A購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
048538,緯穎凱基56購11  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055858,增你強國票59購02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"12,000","14,000","-2,000","-2,000"
05543U,臺股指凱基5C售01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
055442,健鼎國票59購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"8,000","10,000","-2,000","-2,000"
055501,強茂台新58購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
047716,世芯元大5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"1,000","3,000","-2,000","-2,000"
055608,華通國票59購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055577,欣興凱基58購04  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055536,長興元富58購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
047371,鴻海中信5C購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
047554,南亞中信59購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055372,世芯永豐5C購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"4,000","6,000","-2,000","-2,000"
055385,南亞富邦5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055425,元黃金國票58購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
3266,昇陽            ,"6,000","9,000","-3,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-2,000"
3021,鴻名            ,"10,000","12,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
064047,長興群益5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"8,000","10,000","-2,000","-2,000"
2910,統領            ,"2,000","4,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
2901,欣欣            ,"1,000","3,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
064143,南亞統一64購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
2722,夏都            ,"5,000","7,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
2496,卓越            ,"1,000","3,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
063971,友達元大61購09  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"172,000","174,000","-2,000","-2,000"
056534,道瓊銀元大59購10,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"8,000","10,000","-2,000","-2,000"
064415,jpp國泰5B購01   ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
064409,兆聯台新5B購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
064327,威盛凱基61購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
064311,達興兆豐5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"15,000","17,000","-2,000","-2,000"
03086T,燿華國票5A售03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"8,000","10,000","-2,000","-2,000"
030084,台達電統一56購05,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
03006X,元展06          ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
01009T,王道圓滿R1      ,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
03050T,T50正2富邦5B售04,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"7,000","9,000","-2,000","-2,000"
03045T,鴻海凱基5C售07  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
030586,漢翔統一58購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
5538,東明-KY         ,"13,000","18,000","-5,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"-2,000"
038293,佳能群益58購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
037437,神達富邦57購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
035357,貿聯統一65購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
035371,達興統一58購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"70,000","72,000","-2,000","-2,000"
035368,上品統一5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
035752,晟銘電統一61購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
049141,帆宣元大56購04  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
049162,台積電群益58購08,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
049658,中鋼台新58購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
049618,力積電元大56購22,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"15,000","17,000","-2,000","-2,000"
049596,國泰金元大56購02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"1,000","3,000","-2,000","-2,000"
064714,華碩元大5A購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
056913,元黃金元大59購05,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
064737,元黃金凱基5A購04,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
064699,昇陽半台新5A購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"50,000","52,000","-2,000","-2,000"
064505,精銳國票5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"4,000","6,000","-2,000","-2,000"
064515,揚博國泰5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"23,000","25,000","-2,000","-2,000"
064639,彩晶元大5A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"24,000","26,000","-2,000","-2,000"
6655,科定            ,"2,000","4,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
6965,中傑-KY         ,"27,000","29,000","-2,000",0,0,0,0,0,0,0,"2,000","2,000",0,0,0,0,"-2,000"
6958,日盛台駿        ,"3,000","15,000","-12,000",0,0,0,0,0,0,"10,000","11,000","1,000","10,000",0,0,0,"-2,000"
6952,大武山          ,"2,000","6,000","-4,000",0,0,0,0,0,0,"2,000","3,000","1,000","2,000",0,0,0,"-2,000"
6955,邦睿生技-創     ,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,"4,000","4,000",0,"-2,000"
8940,新天地          ,"2,000","3,000","-1,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-2,000"
056988,大立光凱基58購04,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
035075,奇鋐統一59購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
057233,定穎控永豐5A購03,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
051749,佳必琪群益57購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
9929,秋雨            ,0,"2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
064863,新唐元大63購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"248,000","250,000","-2,000","-2,000"
057654,緯創元大62購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
057572,達興永豐5A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
048825,美債2X凱基66購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"1,000","3,000","-2,000","-2,000"
057579,FB科技群益5A購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
057583,中砂群益5A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"3,000","5,000","-2,000","-2,000"
031308,智伸科統一62購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"290,000","292,000","-2,000","-2,000"
058732,華泰國票5A購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"1,000","3,000","-2,000","-2,000"
058847,新興統一73購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
066142,京元電永豐5C購02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"8,000","10,000","-2,000","-2,000"
059224,景碩統一73購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
066321,研華凱基5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058969,華城群益5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058992,啟碁群益59購05  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
066277,華泰群益61購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058606,南亞統一73購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058658,台積電元大59購13,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058641,采鈺統一63購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
058445,奇鋐元大59購12  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"7,000","9,000","-2,000","-2,000"
058312,嘉澤富邦5B購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"4,000","6,000","-2,000","-2,000"
058390,台塑化凱基59購02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058393,龍德船凱基59購04,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058394,台虹凱基5A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058247,聯茂群益63購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058200,緯穎元大61購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"3,000","5,000","-2,000","-2,000"
065229,臻鼎國票5A購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"48,000","50,000","-2,000","-2,000"
064942,昇陽半凱基5C購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
03318T,晶豪科中信5B售02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
065396,日月光台新5A購03,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"36,000","38,000","-2,000","-2,000"
057893,富世達永豐5A購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"68,000","70,000","-2,000","-2,000"
065475,台積電凱基5B購15,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058112,奇鋐永豐5B購04  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058177,奇鋐元大59購10  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"2,000","4,000","-2,000","-2,000"
065655,jpp中信63購01   ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
058072,眾達群益5A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"25,000","27,000","-2,000","-2,000"
060793,鴻海元富59購07  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
060540,佳必琪國票5A購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
060527,創見國票5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
051372,台積電兆豐59購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"7,000","9,000","-2,000","-2,000"
060685,美時永豐59購04  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
066983,力積電凱基5B購03,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
061149,臺股指凱基5A購44,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"228,000","230,000","-2,000","-2,000"
050518,昇貿永豐58購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"24,000","26,000","-2,000","-2,000"
050507,華泰永豐58購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
049326,統一國票56購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
067082,佳必琪富邦5C購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
060438,國巨永豐61購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
060435,華通永豐5C購05  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"18,000","20,000","-2,000","-2,000"
060370,聯茂元大59購15  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
060224,貿聯國泰61購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
060204,毅嘉富邦5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
060188,健鼎永豐5A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"8,000","10,000","-2,000","-2,000"
060095,永光國票5A購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
066524,世芯國票61購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"20,000","22,000","-2,000","-2,000"
059876,眾達永豐5C購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
059878,兆聯永豐5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"109,000","111,000","-2,000","-2,000"
066404,德律元大5B購05  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
059762,上緯控群益5A購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"31,000","33,000","-2,000","-2,000"
059802,嘉澤凱基5A購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
059688,至上台新59購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
059665,臺股指中信5C購11,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"100,000","102,000","-2,000","-2,000"
059647,采鈺統一68購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"1,000","3,000","-2,000","-2,000"
059648,台虹統一63購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"23,000","25,000","-2,000","-2,000"
059547,眾達群益59購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
059282,元石油元大59購04,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
059399,新興凱基5B購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
059482,元石油國票5B購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"3,000","5,000","-2,000","-2,000"
1325,恆大            ,"52,000","54,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000"
1101B,台泥乙特        ,0,0,0,0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-2,000"
088638,帆宣統一63購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
08951U,FBNQ2X凱基5C售01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
039450,華邦電統一6A購02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
063395,中砂元大5A購06  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"2,000","4,000","-2,000","-2,000"
040615,一詮統一6A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
054843,元黃金元大59購02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055077,元金2X凱基59購03,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
051709,台積電凱基58購14,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
051739,毅嘉群益57購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
055201,道瓊銀凱基5C購03,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
063628,晟銘電元大5A購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
047147,仁寶永豐57購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
054530,祥碩凱基5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"200,000","202,000","-2,000","-2,000"
054493,全訊統一61購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
054628,燿華元富58購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
054731,所羅門永豐58購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"20,000","22,000","-2,000","-2,000"
062828,台積電元大61購23,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"326,000","328,000","-2,000","-2,000"
062728,台積電凱基61購03,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"7,000","9,000","-2,000","-2,000"
062665,奇鋐統一68購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"192,000","194,000","-2,000","-2,000"
063105,昇陽半國票5B購01,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
042116,興勤國票56購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"98,000","100,000","-2,000","-2,000"
041855,緯穎永豐56購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
063025,鴻海元大64購10  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
041376,緯創凱基56購02  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
052774,華新統一61購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
052978,康舒統一61購04  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"20,000","22,000","-2,000","-2,000"
053319,華新群益58購04  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
053324,達明群益57購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
053276,志聖統一61購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
042815,中工國票56購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
07939U,金融類元大59售02,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
053507,南亞統一67購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000"
053434,南亞富邦5A購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"8,000","10,000","-2,000","-2,000"
053401,金寶永豐57購03  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"18,000","20,000","-2,000","-2,000"
054252,亞翔凱基5C購01  ,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"10,000","12,000","-2,000","-2,000"
